"V1" "V2" "V3" "V4" "V6"
"355" 0.173913043478261 0.299326283169075 0.397568346886493 0.578313253012048 0.6
"356" 0.0579710144927536 0.313798845586541 0.541997727868675 0.554216867469879 0.4
"357" 0.492753623188406 0.299326283169075 0.455158725287676 0.397590361445783 0.8
"358" 0.304347826086957 0.229801958030977 0.104645143751186 0.325301204819277 0.6
"359" 0.217391304347826 0.26872095924558 0.56225020660002 0.518072289156626 0.4
"360" 0.173913043478261 0.366989374333286 0.388182342330121 0.325301204819277 0.4
"361" 0.376811594202899 0.304208480147966 0.726103832362175 0.44578313253012 0.4
"362" 0.115942028985507 0.332320560235989 0.388182342330121 0.493975903614457 0.6
"363" 0.710144927536232 0.327769366962235 0.432031020732061 0.397590361445783 0.6
"364" 0.710144927536232 0.354335674451201 0.531242559993235 0.27710843373494 0.8
"365" 0.449275362318841 0.304208480147966 0.541997727868675 0.554216867469879 0.4
"366" 0.521739130434783 0.263386095568262 0.536676164483247 0.542168674698795 0.4
"367" 0.333333333333333 0.21189784072083 0.634050780115425 0.650602409638554 0.4
"368" 0.985507246376812 0.43203270305264 0.357784109655498 0.204819277108434 0.6
"369" 0.0434782608695652 0.289380683558541 0.508286398601365 0.662650602409638 0.6
"370" 0.434782608695652 0.205748464492531 0.268785373296658 0.518072289156626 0.6
"371" 0.27536231884058 0.263386095568262 0.531242559993235 0.602409638554217 0.6
"372" 0.0434782608695652 0.263386095568262 0.423837104578476 0.566265060240963 0.6
"373" 0.0289855072463768 0.459350038764424 0.781621214233974 0.698795180722892 0.4
"374" 0.0289855072463768 0.217954741614272 0.156435577387428 0.686746987951807 0.4
"375" 0.304347826086957 0.294384180438725 0.423837104578476 0.843373493975903 0.4
"376" 0.666666666666667 0.341271513471171 0.49599423354597 0.349397590361446 0.6
"377" 0.666666666666667 0.100074351761203 0.199550011537792 0.180722891566265 0.6
"378" 0.304347826086957 0.402726958147534 0.469500563700011 0.337349397590361 0.4
"379" 0.333333333333333 0.21189784072083 0.178892054827749 0.542168674698795 0.4
"380" 0.0434782608695652 0.336820901124196 0.310729344305494 0.373493975903614 0.4
"381" 0.289855072463768 0.263386095568262 0.483087210116727 0.710843373493976 0.4
"382" 0 0.294384180438725 0.357784109655498 0.590361445783132 0.2
"383" 0.260869565217391 0.289380683558541 0.455158725287676 0.493975903614457 0.6
"384" 0.0289855072463768 0.19316068005437 0.606858634388866 0.819277108433735 0.4
"385" 0.594202898550725 0.279183270048465 0.50221349063768 0.421686746987952 0.8
"386" 0.507246376811594 0.263386095568262 0.397568346886493 0.421686746987952 0.8
"387" 0.594202898550725 0.304208480147966 0.598532535553593 0.385542168674699 0.4
"388" 0.91304347826087 0.252499586391045 0.346800040052986 0.385542168674699 0.6
"389" 0.840579710144927 0.354335674451201 0.508286398601365 0.481927710843373 0.4
"390" 0.130434782608696 0.0919371796700158 0.723509974545298 0.891566265060241 0.4
"391" 0.0579710144927536 0.223921907335414 0.218676292058745 0.602409638554217 0.6
"392" 0.0289855072463768 0.186716121460938 0.56225020660002 0.554216867469879 0.8
"393" 0.579710144927536 0.252499586391045 0.323321435809931 0.301204819277108 0.6
"394" 0.376811594202899 0.421291364653422 0.594266542884429 0.0602409638554215 0.4
"395" 0.536231884057971 0.341271513471171 0.346800040052986 0.421686746987952 0.4
"396" 0.347826086956522 0.279183270048465 0.397568346886493 0.626506024096386 0.6
"397" 0.927536231884058 0.406508923203868 0.236482433228932 0.240963855421686 0.8
"398" 0.855072463768116 0.273986084143535 0.236482433228932 0.373493975903614 0.4
"399" 0.0869565217391304 0.279183270048465 0.681105545465428 0.746987951807228 0.4
"400" 0.463768115942029 0.21189784072083 0.552322571875593 0.590361445783132 0.6
